Id,IsDeleted,MasterRecordId,Name,LastName,FirstName,Salutation,Type,RecordTypeId,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,IsPartner,IsCustomerPortal,PersonContactId,IsPersonAccount,PersonMailingStreet,PersonMailingCity,PersonMailingState,PersonMailingPostalCode,PersonMailingCountry,PersonMailingLatitude,PersonMailingLongitude,PersonMailingGeocodeAccuracy,PersonMailingAddress,PersonOtherStreet,PersonOtherCity,PersonOtherState,PersonOtherPostalCode,PersonOtherCountry,PersonOtherLatitude,PersonOtherLongitude,PersonOtherGeocodeAccuracy,PersonOtherAddress,PersonMobilePhone,PersonHomePhone,PersonOtherPhone,PersonAssistantPhone,PersonEmail,PersonTitle,PersonDepartment,PersonAssistantName,PersonLeadSource,PersonBirthdate,PersonLastCURequestDate,PersonLastCUUpdateDate,PersonEmailBouncedReason,PersonEmailBouncedDate,PersonIndividualId,Jigsaw,JigsawCompanyId,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,OperatingHoursId
0018c00002FHRIWAA5,,,Color Q Inc,,,,Mid-Market,0128c000002iLr7AAE,,001 Paul Alley,South Carrie,IA,,USA,,,,"{""city"":""South Carrie"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""001 Paul Alley""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIWAA5,Media,109791000,669,,0058c00000BTShdAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/16/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1899,,,
0018c00002FHRIXAA5,,,Blue Fin Technologies,,,,Mid-Market,0128c000002iLr7AAE,,64855 Kelley Crossing,Leland,IA,,USA,,,,"{""city"":""Leland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IA"",""street"":""64855 Kelley Crossing""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIXAA5,Electronics,133647000,563,,0058c00000BTShUAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1919,,,
0018c00002FHRIYAA5,,,ECcompany,,,,Mid-Market,0128c000002iLr7AAE,,7306 Rebecca Keys,Cynthiaville,CA,,USA,,,,"{""city"":""Cynthiaville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""7306 Rebecca Keys""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIYAA5,Healthcare & Life Sciences,325811000,349,,0058c00000BTShSAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1986,,,
0018c00002FHRIZAA5,,,AudioBanks,,,,Mid-Market,0128c000002iLr7AAE,,3779 Lorraine Extensions,Muellerside,MI,,USA,,,,"{""city"":""Muellerside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""3779 Lorraine Extensions""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIZAA5,Machinery,280734000,437,,0058c00000BTShdAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:06.000+0000,2/13/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1911,,,
0018c00002FHRIaAAP,,,Igivecom Inc,,,,Mid-Market,0128c000002iLr7AAE,,1733 Wang Pike,West Shaneview,IN,,USA,,,,"{""city"":""West Shaneview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IN"",""street"":""1733 Wang Pike""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIaAAP,Manufacturing,106000000,876,,0058c00000BTSheAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1904,,,
0018c00002FHRIbAAP,,,Broadspire Services,,,,Mid-Market,0128c000002iLr7AAE,,82684 Frances Gateway,Colemanmouth,HI,,USA,,,,"{""city"":""Colemanmouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""82684 Frances Gateway""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIbAAP,Technology,56865000,690,,0058c00000BTShRAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1905,,,
0018c00002FHRIcAAP,,,United Technologies Electronic Controls,,,,Mid-Market,0128c000002iLr7AAE,,791 Mccarty Glen,West Michael,CA,,USA,,,,"{""city"":""West Michael"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CA"",""street"":""791 Mccarty Glen""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIcAAP,Communications,442617000,792,,0058c00000BTShbAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1881,,,
0018c00002FHRIdAAP,,,Lofland Company,,,,Mid-Market,0128c000002iLr7AAE,,768 Riggs Viaduct,Port Amandaport,MI,,USA,,,,"{""city"":""Port Amandaport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""768 Riggs Viaduct""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIdAAP,Electronics,312250000,443,,0058c00000BTSheAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:23.000+0000,3/10/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1959,,,
0018c00002FHRIeAAP,,,Zustek Coporation,,,,Mid-Market,0128c000002iLr7AAE,,8863 Duran Causeway,Doughertystad,KS,,USA,,,,"{""city"":""Doughertystad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KS"",""street"":""8863 Duran Causeway""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIeAAP,Shipping,317794000,789,,0058c00000BTShaAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:04.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1956,,,
0018c00002FHRIfAAP,,,Fancort Industries,,,,Mid-Market,0128c000002iLr7AAE,,443 Duran Walks,Port Tylermouth,CT,,USA,,,,"{""city"":""Port Tylermouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""CT"",""street"":""443 Duran Walks""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIfAAP,Not For Profit,269812000,629,,0058c00000BTShWAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1958,,,
0018c00002FHRIgAAP,,,YellowBrick Solutions,,,,Mid-Market,0128c000002iLr7AAE,,837 Hunter Parks,Justinberg,NY,,USA,,,,"{""city"":""Justinberg"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""837 Hunter Parks""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIgAAP,Retail,300718000,397,,0058c00000BTSheAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,2/16/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Community,,,,,1929,,,
0018c00002FHRIhAAP,,,IBM Corp.,,,,Mid-Market,0128c000002iLr7AAE,,8797 Escobar Coves,Jasonshire,MS,,USA,,,,"{""city"":""Jasonshire"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MS"",""street"":""8797 Escobar Coves""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIhAAP,Chemicals,143895000,530,,0058c00000BTShYAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1902,,,
0018c00002FHRIiAAP,,,ASIABOOSTER,,,,Mid-Market,0128c000002iLr7AAE,,602 Baird Loop,Hillfurt,NH,,USA,,,,"{""city"":""Hillfurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""602 Baird Loop""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIiAAP,Banking,293813000,664,,0058c00000BTShZAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1932,,,
0018c00002FHRIjAAP,,,Akaba,,,,Mid-Market,0128c000002iLr7AAE,,0687 Hubbard Hollow,New Travis,NY,,USA,,,,"{""city"":""New Travis"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""0687 Hubbard Hollow""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIjAAP,Chemicals,135180000,575,,0058c00000BTShdAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:25.000+0000,3/17/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1980,,,
0018c00002FHRIkAAP,,,Radiant System Hospitality Division,,,,Mid-Market,0128c000002iLr7AAE,,097 Jacqueline Walk,East Michael,TX,,USA,,,,"{""city"":""East Michael"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""097 Jacqueline Walk""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIkAAP,Construction,134313000,379,,0058c00000BTShUAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:11.000+0000,3/3/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1998,,,
0018c00002FHRIlAAP,,,ADVANCED BusinessLink,,,,Mid-Market,0128c000002iLr7AAE,,5718 White Mountains,South Johnview,NC,,USA,,,,"{""city"":""South Johnview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NC"",""street"":""5718 White Mountains""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIlAAP,Consulting,425968000,290,,0058c00000BTShVAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,3/17/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1952,,,
0018c00002FHRImAAP,,,Brookline Bancorp,,,,Mid-Market,0128c000002iLr7AAE,,4731 Wright Plaza,South Benjaminbury,KY,,USA,,,,"{""city"":""South Benjaminbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KY"",""street"":""4731 Wright Plaza""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRImAAP,Financial Services,142381000,862,,0058c00000BTShZAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1895,,,
0018c00002FHRInAAP,,,Midway Products Group,,,,Mid-Market,0128c000002iLr7AAE,,7822 Baker Islands,Greenemouth,NJ,,USA,,,,"{""city"":""Greenemouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""7822 Baker Islands""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRInAAP,Government,372493000,456,,0058c00000BTShfAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1941,,,
0018c00002FHRIoAAP,,,Marketresearch.com,,,,Mid-Market,0128c000002iLr7AAE,,656 Marissa Isle,Rickyfort,VT,,USA,,,,"{""city"":""Rickyfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VT"",""street"":""656 Marissa Isle""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIoAAP,Biotechnology,387082000,688,,0058c00000BTShTAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Referral,,,,,1947,,,
0018c00002FHRIpAAP,,,Benchmark Resources,,,,Mid-Market,0128c000002iLr7AAE,,69887 Baker Trace,Josephchester,PA,,USA,,,,"{""city"":""Josephchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""69887 Baker Trace""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIpAAP,Healthcare & Life Sciences,107735000,722,,0058c00000BTShfAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,2008,,,
0018c00002FHRIqAAP,,,Saab Sensis Corp.,,,,Mid-Market,0128c000002iLr7AAE,,5446 Kimberly Islands,Joelport,NY,,USA,,,,"{""city"":""Joelport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""5446 Kimberly Islands""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIqAAP,Financial Services,125462000,556,,0058c00000BTShdAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1891,,,
0018c00002FHRIrAAP,,,Telpro Technologies Inc,,,,Mid-Market,0128c000002iLr7AAE,,0954 Anita Well,West Maurice,NY,,USA,,,,"{""city"":""West Maurice"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""0954 Anita Well""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIrAAP,Education,475209000,991,,0058c00000BTSheAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1942,,,
0018c00002FHRIsAAP,,,Steel Dynamics Structural & Rail Division,,,,Mid-Market,0128c000002iLr7AAE,,742 Natalie Causeway,North Kenneth,NY,,USA,,,,"{""city"":""North Kenneth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NY"",""street"":""742 Natalie Causeway""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIsAAP,Media,280411000,658,,0058c00000BTSheAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1961,,,
0018c00002FHRItAAP,,,FPG International,,,,Mid-Market,0128c000002iLr7AAE,,9497 Simpson Mountains,West Kimberly,DE,,USA,,,,"{""city"":""West Kimberly"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""DE"",""street"":""9497 Simpson Mountains""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRItAAP,Environmental,374830000,732,,0058c00000BTShVAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1900,,,
0018c00002FHRIuAAP,,,Shop2u.com,,,,Mid-Market,0128c000002iLr7AAE,,488 Ashley Lakes,West Zacharyfurt,SC,,USA,,,,"{""city"":""West Zacharyfurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""SC"",""street"":""488 Ashley Lakes""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIuAAP,Media,466576000,753,,0058c00000BTShWAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:27.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marketing Event,,,,,1940,,,
0018c00002FHRIvAAP,,,Winter Wyman & Company,,,,Mid-Market,0128c000002iLr7AAE,,012 Hall Heights,South Michael,PA,,USA,,,,"{""city"":""South Michael"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""012 Hall Heights""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIvAAP,Insurance,64573000,733,,0058c00000BTShUAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:09.000+0000,2/14/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cold Call,,,,,1908,,,
0018c00002FHRIwAAP,,,Hach Co.,,,,Mid-Market,0128c000002iLr7AAE,,0072 Morris Bypass,Kyleburgh,LA,,USA,,,,"{""city"":""Kyleburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""LA"",""street"":""0072 Morris Bypass""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIwAAP,Electronics,270409000,434,,0058c00000BTShfAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:25.000+0000,3/22/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,2008,,,
0018c00002FHRIxAAP,,,Segway,,,,Mid-Market,0128c000002iLr7AAE,,841 Amanda Locks,West Shannon,NJ,,USA,,,,"{""city"":""West Shannon"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""841 Amanda Locks""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIxAAP,Communications,361001000,858,,0058c00000BTShdAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1954,,,
0018c00002FHRIyAAP,,,Royal Window Coverings,,,,Mid-Market,0128c000002iLr7AAE,,212 Campbell Crescent,Donnachester,NJ,,USA,,,,"{""city"":""Donnachester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""212 Campbell Crescent""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIyAAP,Recreation,326022000,739,,0058c00000BTShUAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:25.000+0000,3/17/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Website,,,,,1933,,,
0018c00002FHRIzAAP,,,OfficeTool.com,,,,Mid-Market,0128c000002iLr7AAE,,470 James Row,Jamesland,VA,,USA,,,,"{""city"":""Jamesland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""VA"",""street"":""470 James Row""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRIzAAP,Entertainment,298642000,785,,0058c00000BTShWAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,3/3/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inbound Call,,,,,1901,,,
0018c00002FHRJ0AAP,,,SuperClubs,,,,Mid-Market,0128c000002iLr7AAE,,23407 Heather Drive,Lake Natasha,MO,,USA,,,,"{""city"":""Lake Natasha"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MO"",""street"":""23407 Heather Drive""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRJ0AAP,Financial Services,287644000,478,,0058c00000BTSheAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1994,,,
0018c00002FHRJ1AAP,,,Solutions Enabler Technologies,,,,Mid-Market,0128c000002iLr7AAE,,1154 Hodge Rapid,Lopezport,NH,,USA,,,,"{""city"":""Lopezport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NH"",""street"":""1154 Hodge Rapid""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRJ1AAP,Government,240950000,635,,0058c00000BTShVAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:04.000+0000,3/12/22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data.com,,,,,1880,,,
0018c00002FHRJ2AAP,,,Riceland Foods,,,,Mid-Market,0128c000002iLr7AAE,,57954 Hall Forks,Williamsfort,ID,,USA,,,,"{""city"":""Williamsfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ID"",""street"":""57954 Hall Forks""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRJ2AAP,Electronics,483595000,2883,,0058c00000BTShRAAX,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1983,,,
0018c00002FHRJ3AAP,,,StoneRiver - Pharmacy,,,,Mid-Market,0128c000002iLr7AAE,,36374 Kelsey Fords,East Riley,OH,,USA,,,,"{""city"":""East Riley"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OH"",""street"":""36374 Kelsey Fords""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRJ3AAP,Government,345864000,2396,,0058c00000BTShaAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partner,,,,,1920,,,
0018c00002FHRJ4AAP,,,POMCO Group,,,,Mid-Market,0128c000002iLr7AAE,,77859 Barton Divide,East Davidport,WI,,USA,,,,"{""city"":""East Davidport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WI"",""street"":""77859 Barton Divide""}",,,,,,,,,,,,,/services/images/photo/0018c00002FHRJ4AAP,Other,407146000,1193,,0058c00000BTShfAAH,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:25.000+0000,0058c00000BTQK6AAP,2022-03-29T21:13:26.000+0000,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Social Media,,,,,1965,,,
