Id,WhoId,WhatId,WhoCount,WhatCount,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype
00T8c00003S6EhUEAV,,0068c00000odY7rAAE,0,1,Follow-up call,04/10/22,Not Started,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHR9FAAX,,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhVEAV,,0068c00000odXbSAAU,0,1,Introductory Call,02/25/22,Completed,Normal,,0058c00000BTSheAAH,,Meeting,,0018c00002FHQlHAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhWEAV,,0068c00000odYP3AAM,0,1,Follow-up email,03/03/22,Completed,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHRM7AAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhXEAV,,0068c00000odXdlAAE,0,1,Support Call with: Lauren Bailey,04/17/22,In Progress,Normal,,0058c00000BTShPAAX,,Prep,,0018c00002FHQmzAAH,,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhYEAV,,0068c00000odXpQAAU,0,1,Prospecting First Call,02/04/22,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHQvxAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhZEAV,,0068c00000odXwtAAE,0,1,Account Health Check,03/12/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHR1MAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhaEAF,,0068c00000odXtzAAE,0,1,Account Planning Meeting,03/17/22,Completed,Normal,,0058c00000BTShYAAX,,Call,,0018c00002FHQzKAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhbEAF,,0068c00000odXInAAM,0,1,Account Review,02/24/22,Completed,Normal,,0058c00000BTShcAAH,,Meeting,,0018c00002FHQXZAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhcEAF,,0068c00000odXbyAAE,0,1,Account Review Call,03/04/22,Completed,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHQleAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhdEAF,,0068c00000odXOuAAM,0,1,Approve Ad Designs,03/02/22,Completed,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHQcFAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EheEAF,,0068c00000odYHWAA2,0,1,Approve Menus for Executive Lunch,02/19/22,Completed,Normal,,0058c00000BTShbAAH,,Call,,0018c00002FHRGRAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhfEAF,,0068c00000odXdBAAU,0,1,Arrange Travel for Guest Speaker,03/06/22,Completed,Normal,,0058c00000BTShRAAX,,Meeting,,0018c00002FHQmYAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhgEAF,,0068c00000odXM2AAM,0,1,Assess RFO Response,02/04/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQa4AAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhhEAF,,0068c00000odYCdAAM,0,1,Attend Social Media Best Practices Webinar,03/16/22,Completed,Normal,,0058c00000BTShRAAX,,Meeting,,0018c00002FHRCgAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhiEAF,,0068c00000odXq8AAE,0,1,Brainstorming Session,03/19/22,Completed,Normal,,0058c00000BTShaAAH,,Prep,,0018c00002FHQwUAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhjEAF,,0068c00000odY36AAE,0,1,Build Slides for Presentation,02/19/22,Completed,Normal,,0058c00000BTShTAAX,,Prep,,0018c00002FHR5pAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhkEAF,,0068c00000odXxqAAE,0,1,Call Customer for Update,02/05/22,Completed,Normal,,0058c00000BTShfAAH,,Other,,0018c00002FHR28AAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhlEAF,,0068c00000odXWBAA2,0,1,Call with Decision Maker,03/17/22,Completed,Normal,,0058c00000BTShRAAX,,Call,,0018c00002FHQhQAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhmEAF,,0068c00000odXhGAAU,0,1,Call with Director of Operations,03/17/22,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHQpXAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhnEAF,,0068c00000odYIxAAM,0,1,Call with Director of Sales,03/13/22,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHRHUAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhoEAF,,0068c00000odXKDAA2,0,1,Check in with Customer,02/15/22,Completed,Normal,,0058c00000BTShdAAH,,Other,,0018c00002FHQYfAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhpEAF,,0068c00000odYKxAAM,0,1,Closing Call,03/03/22,Completed,Normal,,0058c00000BTShWAAX,,Call,,0018c00002FHRIzAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhqEAF,,0068c00000odXvsAAE,0,1,Cold Call to Director of Operations,02/08/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHR0gAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhrEAF,,0068c00000odY70AAE,0,1,Cold Call with Prospect,01/31/22,Completed,Normal,,0058c00000BTShcAAH,,Call,,0018c00002FHR8cAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhsEAF,,0068c00000odY99AAE,0,1,Competitive Research,03/01/22,Completed,Normal,,0058c00000BTShfAAH,,Meeting,,0018c00002FHRACAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhtEAF,,0068c00000odXWUAA2,0,1,Complete and Send Close Plan,02/18/22,Completed,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHQhfAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhuEAF,,0068c00000odY5QAAU,0,1,Conference Call,02/23/22,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHR7TAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhvEAF,,0068c00000odXmCAAU,0,1,Conference Call - Marketing Team,02/20/22,Completed,Normal,,0058c00000BTShXAAX,,Call,,0018c00002FHQtRAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhwEAF,,0068c00000odXMmAAM,0,1,Conference Call with Board of Directors,03/20/22,Completed,Normal,,0058c00000BTSheAAH,,Meeting,,0018c00002FHQahAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhxEAF,,0068c00000odXYVAA2,0,1,Conference Call with Key Stakeholders,03/01/22,Completed,Normal,,0058c00000BTShcAAH,,Call,,0018c00002FHQj2AAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhyEAF,,0068c00000odXKUAA2,0,1,Conference Call with Team,03/11/22,Completed,Normal,,0058c00000BTSheAAH,,Meeting,,0018c00002FHQYsAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EhzEAF,,0068c00000odXa0AAE,0,1,Customer Meeting,02/17/22,Completed,Normal,,0058c00000BTShfAAH,,Prep,,0018c00002FHQk9AAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei0EAF,,0068c00000odYDXAA2,0,1,Deal Discussion with Team,02/18/22,Completed,Normal,,0058c00000BTShUAAX,,Prep,,0018c00002FHRDLAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei1EAF,,0068c00000odYMGAA2,0,1,Define Customer Journey,02/13/22,Completed,Normal,,0058c00000BTShVAAX,,Other,,0018c00002FHRK0AAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei2EAF,,0068c00000odXKaAAM,0,1,Demo for the Sales Team,02/19/22,Completed,Normal,,0058c00000BTShcAAH,,Call,,0018c00002FHQYvAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei3EAF,,0068c00000odXOzAAM,0,1,Demo to the Marketing Team,02/08/22,Completed,Normal,,0058c00000BTShSAAX,,Call,,0018c00002FHQcIAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei4EAF,,0068c00000odXYkAAM,0,1,Demonstration to Project Team,03/14/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQjEAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei5EAF,,0068c00000odXbpAAE,0,1,Develop Content for Webinar,02/19/22,Completed,Normal,,0058c00000BTShSAAX,,Prep,,0018c00002FHQlXAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei6EAF,,0068c00000odXIpAAM,0,1,Develop Outbound Call Script and Offers,03/08/22,Completed,Normal,,0058c00000BTShcAAH,,Other,,0018c00002FHQXaAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei7EAF,,0068c00000odYPtAAM,0,1,Discovery Call with Customer,03/20/22,Completed,Normal,,0058c00000BTShRAAX,,Call,,0018c00002FHRMjAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei8EAF,,0068c00000odXtgAAE,0,1,Discovery Meeting Request,02/06/22,Completed,Normal,,0058c00000BTShWAAX,,Call,,0018c00002FHQz7AAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6Ei9EAF,,0068c00000odYVnAAM,0,1,Discuss Competitive Landscape,02/05/22,Completed,Normal,,0058c00000BTShcAAH,,Call,,0018c00002FHRRdAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiAEAV,,0068c00000odYFaAAM,0,1,Discuss Next Steps,02/09/22,Completed,Normal,,0058c00000BTShcAAH,,Meeting,,0018c00002FHRErAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiBEAV,,0068c00000odXpUAAU,0,1,Discuss Outcome of Meeting,02/24/22,Completed,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHQw1AAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiCEAV,,0068c00000odXgHAAU,0,1,Discuss Potential New Package,03/20/22,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHQoqAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiDEAV,,0068c00000odYJxAAM,0,1,Discuss Requirements with CIO,03/18/22,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHRIHAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiEEAV,,0068c00000odXIIAA2,0,1,Discuss Revised Quote,02/09/22,Completed,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHQXGAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiFEAV,,0068c00000odYSqAAM,0,1,Engage Featured Speaker for Webinar,02/12/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHRP7AAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiGEAV,,0068c00000odYN4AAM,0,1,Executive Breakfast,02/24/22,Completed,Normal,,0058c00000BTShbAAH,,Meeting,,0018c00002FHRKeAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiHEAV,,0068c00000odYVMAA2,0,1,Finalize RFP,01/31/22,Completed,Normal,,0058c00000BTShfAAH,,Prep,,0018c00002FHRRHAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiIEAV,,0068c00000odYHBAA2,0,1,Finalize RFP Response,02/13/22,Completed,Normal,,0058c00000BTShYAAX,,Prep,,0018c00002FHRG9AAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiJEAV,,0068c00000odY1HAAU,0,1,Follow Up with Customer,03/11/22,Completed,Normal,,0058c00000BTShVAAX,,Other,,0018c00002FHR4ZAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiKEAV,,0068c00000odXj0AAE,0,1,Follow-up email,03/16/22,Completed,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHQqwAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiLEAV,,0068c00000odXc2AAE,0,1,Generate Quote,02/24/22,Completed,Normal,,0058c00000BTShbAAH,,Call,,0018c00002FHQliAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiMEAV,,0068c00000odY2xAAE,0,1,Generate Quote with T&C's,03/11/22,Completed,Normal,,0058c00000BTShXAAX,,Call,,0018c00002FHR5jAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiNEAV,,0068c00000odXHIAA2,0,1,Identify Competitors,02/05/22,Completed,Normal,,0058c00000BTShSAAX,,Prep,,0018c00002FHQWXAA5,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiOEAV,,0068c00000odY6hAAE,0,1,Identify Referrrals,02/18/22,Completed,Normal,,0058c00000BTShSAAX,,Other,,0018c00002FHR8NAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiPEAV,,0068c00000odXitAAE,0,1,Initial Call,03/21/22,Completed,Normal,,0058c00000BTShWAAX,,Call,,0018c00002FHQqrAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiQEAV,,0068c00000odYA3AAM,0,1,Internal Deal Discussion,02/17/22,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHRAeAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiREAV,,0068c00000odXlAAAU,0,1,Internal: Review Pricing Structure,02/17/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQsjAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiSEAV,,0068c00000odXXOAA2,0,1,Introductory Call,02/01/22,Completed,Normal,,0058c00000BTShUAAX,,Meeting,,0018c00002FHQiDAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiTEAV,,0068c00000odYBcAAM,0,1,Kickoff Meeting with Stakeholders,03/14/22,Completed,Normal,,0058c00000BTShRAAX,,Meeting,,0018c00002FHRBpAAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiUEAV,,0068c00000odXOzAAM,0,1,Lead Qualification Call,03/14/22,Completed,Normal,,0058c00000BTShSAAX,,Call,,0018c00002FHQcIAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiVEAV,,0068c00000odYTvAAM,0,1,Lead Source Details,03/18/22,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHRQ0AAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiWEAV,,0068c00000odXzqAAE,0,1,Left Voicemail,03/09/22,Completed,Normal,,0058c00000BTShVAAX,,Meeting,,0018c00002FHR3VAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiXEAV,,0068c00000odXtqAAE,0,1,Lunch,02/09/22,Completed,Normal,,0058c00000BTShWAAX,,Call,,0018c00002FHQzDAAX,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiYEAV,,0068c00000odYJhAAM,0,1,Lunch and Learn,03/07/22,Completed,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHRI5AAP,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiZEAV,,0068c00000odY4rAAE,0,1,Lunch Briefing,02/13/22,Completed,Normal,,0058c00000BTSheAAH,,Prep,,0018c00002FHR71AAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T8c00003S6EiaEAF,,0068c00000odXz2AAE,0,1,Manager 1:1 Meeting,02/08/22,Completed,Normal,,0058c00000BTShZAAX,,Prep,,0018c00002FHR2vAAH,1,2022-03-30T02:50:27.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:28.000+0000,,,,,,,,,,,,,,,,,,,,Task
