Id,WhoId,WhatId,WhoCount,WhatCount,Subject,Location,IsAllDayEvent,ActivityDateTime,sfdx shane:org:create -f config/project-scratch-def.json -d 1 -s --userprefix einstein -o discovery.demo,DurationInMinutes,StartDateTime,EndDateTime,Description,AccountId,OwnerId,Type,IsPrivate,ShowAs,IsDeleted,IsChild,IsGroupEvent,GroupEventType,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateTime,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,ReminderDateTime,IsReminderSet,EventSubtype
00U8c00000gS9fGEAS,,0068c00000odYATAA2,0,1,Reserve Venue for Customer Conference,,,2022-03-19T04:00:00.000+0000,03/18/22,18,2022-03-19T04:00:00.000+0000,2022-03-19T04:18:00.000+0000,,0018c00002FHRB0AAP,0058c00000BTShXAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fHEAS,,0068c00000odY0QAAU,0,1,Respond to RFP,,,2022-02-25T05:00:00.000+0000,02/24/22,50,2022-02-25T05:00:00.000+0000,2022-02-25T05:50:00.000+0000,,0018c00002FHR3wAAH,0058c00000BTShYAAX,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fIEAS,,0068c00000odXHHAA2,0,1,Review Ad Text Options for A/B Testing,,,2022-02-16T05:00:00.000+0000,02/15/22,73,2022-02-16T05:00:00.000+0000,2022-02-16T06:13:00.000+0000,,0018c00002FHQWXAA5,0058c00000BTShSAAX,Other,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fJEAS,,0068c00000odXzFAAU,0,1,Review Campaign Success and Plan Next Phase,,,2022-03-05T05:00:00.000+0000,03/04/22,61,2022-03-05T05:00:00.000+0000,2022-03-05T06:01:00.000+0000,,0018c00002FHR34AAH,0058c00000BTShZAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fKEAS,,0068c00000odXNbAAM,0,1,Review Meeting Notes,,,2022-02-24T05:00:00.000+0000,02/23/22,50,2022-02-24T05:00:00.000+0000,2022-02-24T05:50:00.000+0000,,0018c00002FHQbKAAX,0058c00000BTShaAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fLEAS,,0068c00000odXVbAAM,0,1,Review Product Roadmap,,,2022-02-08T05:00:00.000+0000,02/07/22,39,2022-02-08T05:00:00.000+0000,2022-02-08T05:39:00.000+0000,,0018c00002FHQh0AAH,0058c00000BTShUAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fMEAS,,0068c00000odXUWAA2,0,1,Review Proposal,,,2022-03-03T05:00:00.000+0000,03/02/22,17,2022-03-03T05:00:00.000+0000,2022-03-03T05:17:00.000+0000,,0018c00002FHQgEAAX,0058c00000BTShUAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fNEAS,,0068c00000odY4MAAU,0,1,Review RFP Response,,,2022-03-21T04:00:00.000+0000,03/20/22,57,2022-03-21T04:00:00.000+0000,2022-03-21T04:57:00.000+0000,,0018c00002FHR6jAAH,0058c00000BTShPAAX,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fOEAS,,0068c00000odXVrAAM,0,1,Review Social Listening and Identify Keywords,,,2022-02-03T05:00:00.000+0000,02/02/22,48,2022-02-03T05:00:00.000+0000,2022-02-03T05:48:00.000+0000,,0018c00002FHQhAAAX,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fPEAS,,0068c00000odXNnAAM,0,1,RFP Response Kickoff,,,2022-03-08T05:00:00.000+0000,03/07/22,59,2022-03-08T05:00:00.000+0000,2022-03-08T05:59:00.000+0000,,0018c00002FHQbSAAX,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fQEAS,,0068c00000odYJaAAM,0,1,RFP Team Meeting,,,2022-03-04T05:00:00.000+0000,03/03/22,11,2022-03-04T05:00:00.000+0000,2022-03-04T05:11:00.000+0000,,0018c00002FHRHzAAP,0058c00000BTShTAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fREAS,,0068c00000odXWmAAM,0,1,Run Facebook Promotion to Boost Engagement,,,2022-02-07T05:00:00.000+0000,02/06/22,55,2022-02-07T05:00:00.000+0000,2022-02-07T05:55:00.000+0000,,0018c00002FHQhoAAH,0058c00000BTShbAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fSEAS,,0068c00000odXJeAAM,0,1,Sales Presentation Follow-Up,,,2022-03-19T04:00:00.000+0000,03/18/22,31,2022-03-19T04:00:00.000+0000,2022-03-19T04:31:00.000+0000,,0018c00002FHQYAAA5,0058c00000BTShRAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fTEAS,,0068c00000odXgkAAE,0,1,Send Answers to Customer Questions,,,2022-01-31T05:00:00.000+0000,01/30/22,60,2022-01-31T05:00:00.000+0000,2022-01-31T06:00:00.000+0000,,0018c00002FHQpCAAX,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fUEAS,,0068c00000odXxNAAU,0,1,Send Contract,,,2022-02-07T05:00:00.000+0000,02/06/22,23,2022-02-07T05:00:00.000+0000,2022-02-07T05:23:00.000+0000,,0018c00002FHR1lAAH,0058c00000BTShfAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fVEAS,,0068c00000odYJIAA2,0,1,Send Contract for Signing,,,2022-02-05T05:00:00.000+0000,02/04/22,21,2022-02-05T05:00:00.000+0000,2022-02-05T05:21:00.000+0000,,0018c00002FHRHkAAP,0058c00000BTSheAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fWEAS,,0068c00000odXcQAAU,0,1,Send Follow-up Email,,,2022-03-03T05:00:00.000+0000,03/02/22,72,2022-03-03T05:00:00.000+0000,2022-03-03T06:12:00.000+0000,,0018c00002FHQm2AAH,0058c00000BTShdAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fXEAS,,0068c00000odYEHAA2,0,1,Send Revised Pricing,,,2022-02-19T05:00:00.000+0000,02/18/22,74,2022-02-19T05:00:00.000+0000,2022-02-19T06:14:00.000+0000,,0018c00002FHRDwAAP,0058c00000BTShSAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fYEAS,,0068c00000odXUlAAM,0,1,Send Revised Quote,,,2022-02-02T05:00:00.000+0000,02/01/22,47,2022-02-02T05:00:00.000+0000,2022-02-02T05:47:00.000+0000,,0018c00002FHQgNAAX,0058c00000BTShaAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fZEAS,,0068c00000odXiCAAU,0,1,Send Thank You Email,,,2022-03-06T05:00:00.000+0000,03/05/22,52,2022-03-06T05:00:00.000+0000,2022-03-06T05:52:00.000+0000,,0018c00002FHQqLAAX,0058c00000BTShbAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9faEAC,,0068c00000odXbSAAU,0,1,Send Thank You to Customer,,,2022-03-12T05:00:00.000+0000,03/11/22,20,2022-03-12T05:00:00.000+0000,2022-03-12T05:20:00.000+0000,,0018c00002FHQlHAAX,0058c00000BTSheAAH,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fbEAC,,0068c00000odY78AAE,0,1,Send Updated Quote,,,2022-02-18T05:00:00.000+0000,02/17/22,8,2022-02-18T05:00:00.000+0000,2022-02-18T05:08:00.000+0000,,0018c00002FHR8iAAH,0058c00000BTShdAAH,Other,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fcEAC,,0068c00000odXYaAAM,0,1,Social Media Strategy Meeting,,,2022-02-23T05:00:00.000+0000,02/22/22,47,2022-02-23T05:00:00.000+0000,2022-02-23T05:47:00.000+0000,,0018c00002FHQj6AAH,0058c00000BTShUAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fdEAC,,0068c00000odXYeAAM,0,1,Submit Feature Request,,,2022-02-26T05:00:00.000+0000,02/25/22,24,2022-02-26T05:00:00.000+0000,2022-02-26T05:24:00.000+0000,,0018c00002FHQjAAAX,0058c00000BTShPAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9feEAC,,0068c00000odYH4AAM,0,1,SWOT Analysis,,,2022-03-04T05:00:00.000+0000,03/03/22,31,2022-03-04T05:00:00.000+0000,2022-03-04T05:31:00.000+0000,,0018c00002FHRG3AAP,0058c00000BTShcAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9ffEAC,,0068c00000odXcFAAU,0,1,Team Kickoff,,,2022-02-26T05:00:00.000+0000,02/25/22,56,2022-02-26T05:00:00.000+0000,2022-02-26T05:56:00.000+0000,,0018c00002FHQlsAAH,0058c00000BTShSAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fgEAC,,0068c00000odYJAAA2,0,1,Team Meeting,,,2022-02-01T05:00:00.000+0000,01/31/22,47,2022-02-01T05:00:00.000+0000,2022-02-01T05:47:00.000+0000,,0018c00002FHRHeAAP,0058c00000BTShcAAH,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fhEAC,,0068c00000odXsMAAU,0,1,Tradeshow Preparation,,,2022-02-16T05:00:00.000+0000,02/15/22,72,2022-02-16T05:00:00.000+0000,2022-02-16T06:12:00.000+0000,,0018c00002FHQyAAAX,0058c00000BTShZAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fiEAC,,0068c00000odXyIAAU,0,1,Travel Time,,,2022-03-07T05:00:00.000+0000,03/06/22,72,2022-03-07T05:00:00.000+0000,2022-03-07T06:12:00.000+0000,,0018c00002FHR2TAAX,0058c00000BTShYAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fjEAC,,0068c00000odXf8AAE,0,1,Volunteering - Animal Rescue Shelter,,,2022-02-08T05:00:00.000+0000,02/07/22,14,2022-02-08T05:00:00.000+0000,2022-02-08T05:14:00.000+0000,,0018c00002FHQo3AAH,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fkEAC,,0068c00000odXhwAAE,0,1,Volunteering - Board of Trustees,,,2022-02-09T05:00:00.000+0000,02/08/22,41,2022-02-09T05:00:00.000+0000,2022-02-09T05:41:00.000+0000,,0018c00002FHQq6AAH,0058c00000BTShRAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9flEAC,,0068c00000odXIBAA2,0,1,Volunteering - Business Skills Workshop,,,2022-02-13T05:00:00.000+0000,02/12/22,46,2022-02-13T05:00:00.000+0000,2022-02-13T05:46:00.000+0000,,0018c00002FHQX9AAP,0058c00000BTShRAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fmEAC,,0068c00000odYJjAAM,0,1,Volunteering - Canned Food Collection,,,2022-02-08T05:00:00.000+0000,02/07/22,62,2022-02-08T05:00:00.000+0000,2022-02-08T06:02:00.000+0000,,0018c00002FHRI6AAP,0058c00000BTShdAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fnEAC,,0068c00000odXrSAAU,0,1,Volunteering - Community Mentorship,,,2022-03-18T04:00:00.000+0000,03/17/22,51,2022-03-18T04:00:00.000+0000,2022-03-18T04:51:00.000+0000,,0018c00002FHQxUAAX,0058c00000BTShUAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9foEAC,,0068c00000odXrUAAU,0,1,Volunteering - Food Bank,,,2022-03-10T05:00:00.000+0000,03/09/22,69,2022-03-10T05:00:00.000+0000,2022-03-10T06:09:00.000+0000,,0018c00002FHQxWAAX,0058c00000BTShXAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fpEAC,,0068c00000odY2yAAE,0,1,Volunteering - Habitat for Humanity,,,2022-03-02T05:00:00.000+0000,03/01/22,23,2022-03-02T05:00:00.000+0000,2022-03-02T05:23:00.000+0000,,0018c00002FHR5kAAH,0058c00000BTShXAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fqEAC,,0068c00000odXL4AAM,0,1,Volunteering - Mock Interviews,,,2022-02-21T05:00:00.000+0000,02/20/22,64,2022-02-21T05:00:00.000+0000,2022-02-21T06:04:00.000+0000,,0018c00002FHQZIAA5,0058c00000BTShPAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9frEAC,,0068c00000odXnZAAU,0,1,Volunteering - Tree Planting,,,2022-03-17T04:00:00.000+0000,03/16/22,67,2022-03-17T04:00:00.000+0000,2022-03-17T05:07:00.000+0000,,0018c00002FHQuTAAX,0058c00000BTShfAAH,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fsEAC,,0068c00000odXK2AAM,0,1,Web Conference with Customer,,,2022-03-10T05:00:00.000+0000,03/09/22,46,2022-03-10T05:00:00.000+0000,2022-03-10T05:46:00.000+0000,,0018c00002FHQYVAA5,0058c00000BTShQAAX,Other,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9ftEAC,,0068c00000odYA8AAM,0,1,Web Meeting,,,2022-02-18T05:00:00.000+0000,02/17/22,60,2022-02-18T05:00:00.000+0000,2022-02-18T06:00:00.000+0000,,0018c00002FHRAiAAP,0058c00000BTShfAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fuEAC,,0068c00000odY36AAE,0,1,Web Meeting with Customer,,,2022-02-18T05:00:00.000+0000,02/17/22,59,2022-02-18T05:00:00.000+0000,2022-02-18T05:59:00.000+0000,,0018c00002FHR5pAAH,0058c00000BTShTAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fvEAC,,0068c00000odXPEAA2,0,1,Webinar,,,2022-02-19T05:00:00.000+0000,02/18/22,68,2022-02-19T05:00:00.000+0000,2022-02-19T06:08:00.000+0000,,0018c00002FHQcSAAX,0058c00000BTShfAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fwEAC,,0068c00000odXHUAA2,0,1,Webinar Content,,,2022-02-17T05:00:00.000+0000,02/16/22,63,2022-02-17T05:00:00.000+0000,2022-02-17T06:03:00.000+0000,,0018c00002FHQWhAAP,0058c00000BTShPAAX,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fxEAC,,0068c00000odXdwAAE,0,1,Webinar Planning Session,,,2022-02-22T05:00:00.000+0000,02/21/22,52,2022-02-22T05:00:00.000+0000,2022-02-22T05:52:00.000+0000,,0018c00002FHQn8AAH,0058c00000BTShdAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fyEAC,,0068c00000odXoPAAU,0,1,Webinar Presentation,,,2022-03-15T04:00:00.000+0000,03/14/22,66,2022-03-15T04:00:00.000+0000,2022-03-15T05:06:00.000+0000,,0018c00002FHQv4AAH,0058c00000BTShTAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9fzEAC,,0068c00000odXtfAAE,0,1,Work on RFP,,,2022-02-17T05:00:00.000+0000,02/16/22,38,2022-02-17T05:00:00.000+0000,2022-02-17T05:38:00.000+0000,,0018c00002FHQz6AAH,0058c00000BTSheAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g0EAC,,0068c00000odY4AAAU,0,1,Product Launch Meeting,,,2022-03-19T04:00:00.000+0000,03/18/22,9,2022-03-19T04:00:00.000+0000,2022-03-19T04:09:00.000+0000,,0018c00002FHR6bAAH,0058c00000BTSheAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g1EAC,,0068c00000odXGDAA2,0,1,Product Launch Training,,,2022-03-01T05:00:00.000+0000,02/28/22,18,2022-03-01T05:00:00.000+0000,2022-03-01T05:18:00.000+0000,,0018c00002FHQVnAAP,0058c00000BTShPAAX,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g2EAC,,0068c00000odYJWAA2,0,1,New Product Training,,,2022-02-09T05:00:00.000+0000,02/08/22,73,2022-02-09T05:00:00.000+0000,2022-02-09T06:13:00.000+0000,,0018c00002FHRHvAAP,0058c00000BTSheAAH,Meeting,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g3EAC,,0068c00000odY3sAAE,0,1,Sales Training,,,2022-02-18T05:00:00.000+0000,02/17/22,25,2022-02-18T05:00:00.000+0000,2022-02-18T05:25:00.000+0000,,0018c00002FHR6MAAX,0058c00000BTShRAAX,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g4EAC,,0068c00000odXJDAA2,0,1,Enablement Session,,,2022-02-10T05:00:00.000+0000,02/09/22,19,2022-02-10T05:00:00.000+0000,2022-02-10T05:19:00.000+0000,,0018c00002FHQXrAAP,0058c00000BTShUAAX,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g5EAC,,0068c00000odXLdAAM,0,1,Account Health Check,,,2022-03-07T05:00:00.000+0000,03/06/22,37,2022-03-07T05:00:00.000+0000,2022-03-07T05:37:00.000+0000,,0018c00002FHQZhAAP,0058c00000BTShfAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g6EAC,,0068c00000odY8JAAU,0,1,Account Planning Meeting,,,2022-02-23T05:00:00.000+0000,02/22/22,63,2022-02-23T05:00:00.000+0000,2022-02-23T06:03:00.000+0000,,0018c00002FHR9VAAX,0058c00000BTShdAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g7EAC,,0068c00000odXPUAA2,0,1,Account Review,,,2022-02-15T05:00:00.000+0000,02/14/22,48,2022-02-15T05:00:00.000+0000,2022-02-15T05:48:00.000+0000,,0018c00002FHQccAAH,0058c00000BTShdAAH,Call,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
00U8c00000gS9g8EAC,,0068c00000odXPdAAM,0,1,Agree on Next Steps,,,2022-02-07T05:00:00.000+0000,02/06/22,51,2022-02-07T05:00:00.000+0000,2022-02-07T05:51:00.000+0000,,0018c00002FHQciAAH,0058c00000BTShbAAH,Prep,,Busy,,,,,2022-03-30T02:59:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:42.000+0000,,,,,,,,,,,,,,,Event
