Id,WhoId,WhatId,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype
00T3F00000NRk5qUAD,,0063F00000S5zWlQAJ,Account Planning Meeting,2022-03-15,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyo6QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5rUAD,,0063F00000S5zO0QAJ,Account Review Call,2022-02-26,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyhQQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5sUAD,,0063F00000S5z40QAB,Agree on Next Steps,2022-02-11,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUySiQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5tUAD,,0063F00000S60ATQAZ,Approve Ad Designs,2022-03-02,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzHPQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5uUAD,,0063F00000S5zzSQAR,Approve Menus for Executive Lunch,2022-03-05,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz91QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5vUAD,,0063F00000S5z5JQAR,Arrange Travel for Guest Speaker,2022-02-24,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyTiQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5wUAD,,0063F00000S5zGZQAZ,Assess RFO Response,2022-02-14,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUybwQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5xUAD,,0063F00000S5zVrQAJ,Attend Social Media Best Practices Webinar,2022-03-18,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUynWQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5yUAD,,0063F00000S5zX5QAJ,Brainstorming,2022-03-01,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyoMQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk5zUAD,,0063F00000S5zvaQAB,Brainstorming Session,2022-03-06,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUz61QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk60UAD,,0063F00000S5zDgQAJ,Build Slides for Presentation,2022-03-06,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyZuQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk61UAD,,0063F00000S5zBmQAJ,Call Customer for Update,2022-02-22,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyYYQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk62UAD,,0063F00000S5zSiQAJ,Call with Decision Maker,2022-03-09,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUykxQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk63UAD,,0063F00000S601HQAR,Call with Director of Operations,2022-03-17,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzALQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk64UAD,,0063F00000S6004QAB,Call with Director of Sales,2022-02-17,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz9RQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk65UAD,,0063F00000S5zbPQAR,Call with Project Team,2022-03-20,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyrmQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk66UAD,,0063F00000S5zfFQAR,Channel Account Planning,2022-02-04,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyuXQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk67UAD,,0063F00000S605BQAR,Channel Plan Status Call,2022-03-15,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzDUQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk68UAD,,0063F00000S5zicQAB,Check in with Customer,2022-02-06,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUywwQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk69UAD,,0063F00000S5z6oQAB,Closing Call,2022-02-28,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyUpQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6AUAT,,0063F00000S5zwcQAB,Cold Call to Director of Operations,2022-03-04,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz6mQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6BUAT,,0063F00000S5zTSQAZ,Cold Call with Prospect,2022-02-19,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUylaQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6CUAT,,0063F00000S60EUQAZ,Competitive Research,2022-02-08,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzKkQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6DUAT,,0063F00000S5z3rQAB,Complete and Send Close Plan,2022-03-17,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUySdQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6EUAT,,0063F00000S5zOrQAJ,Complete Mutual Plan Document,2022-02-24,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyi5QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6FUAT,,0063F00000S5zyYQAR,Conference Call,2022-03-10,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUz8IQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6GUAT,,0063F00000S5zMsQAJ,Conference Call - Marketing Team,2022-02-08,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUygZQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6HUAT,,0063F00000S605hQAB,Conference Call with Board of Directors,2022-02-20,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzDsQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6IUAT,,0063F00000S60AFQAZ,Conference Call with Customer,2022-02-18,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzHIQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6JUAT,,0063F00000S5zJTQAZ,Conference Call with Executive Team,2022-03-18,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUye4QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6KUAT,,0063F00000S5zidQAB,Conference Call with Team,2022-02-25,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUywxQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6LUAT,,0063F00000S5zY5QAJ,Confirm Close Date,2022-02-05,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUyp0QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6MUAT,,0063F00000S5znAQAR,Customer Lunch,2022-03-02,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUz09QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6NUAT,,0063F00000S5zDvQAJ,Customer Meeting,2022-02-10,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUya2QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6OUAT,,0063F00000S5zsKQAR,Define Customer Journey,2022-03-19,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz3lQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6PUAT,,0063F00000S5zh0QAB,Demo,2022-03-20,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyvoQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6QUAT,,0063F00000S5zQgQAJ,Demo for the Sales Team,2022-03-12,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyjRQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6RUAT,,0063F00000S5zt3QAB,Demo to the Marketing Team,2022-02-09,Completed,Normal,,0053F00000D3CCQQA3,,,0013F00000oUz4JQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6SUAT,,0063F00000S5zzHQAR,Demonstration to Project Team,2022-02-18,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz8sQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6TUAT,,0063F00000S5zrzQAB,Design Social Command Center Requirements,2022-03-17,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz3XQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6UUAT,,0063F00000S5zVSQAZ,Develop Account Plan,2022-02-20,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUynBQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6VUAT,,0063F00000S5zdSQAR,Develop Content for Webinar,2022-03-14,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUytIQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6WUAT,,0063F00000S60FOQAZ,Develop Keynote Presentation,2022-02-02,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzLRQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6XUAT,,0063F00000S5zoTQAR,Develop Outbound Call Script and Offers,2022-02-16,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz17QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6YUAT,,0063F00000S603WQAR,Develop Presentation,2022-02-15,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzC7QAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6ZUAT,,0063F00000S5z5pQAB,Discovery Call,2022-03-20,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyU5QAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6aUAD,,0063F00000S60CRQAZ,Discovery Call Notes,2022-02-09,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzJ6QAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6bUAD,,0063F00000S60GuQAJ,Discovery Notes,2022-03-11,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzMiQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6cUAD,,0063F00000S5zjQQAR,Discuss Account Plan,2022-02-16,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyxYQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6dUAD,,0063F00000S6009QAB,Discuss Competitive Landscape,2022-03-01,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz9VQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6eUAD,,0063F00000S5zQKQAZ,Discuss Next Steps,2022-03-05,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyjCQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6fUAD,,0063F00000S5zEpQAJ,Discuss Outcome of Meeting,2022-02-12,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyajQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6gUAD,,0063F00000S5z2uQAB,Discuss Potential New Package,2022-02-18,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyS2QAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6hUAD,,0063F00000S5zfeQAB,Discuss Requirements with CIO,2022-02-01,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyukQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6iUAD,,0063F00000S5zJkQAJ,Discuss Revised Quote,2022-03-10,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyeGQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6jUAD,,0063F00000S604yQAB,Discuss Solution Fit,2022-03-19,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzDKQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6kUAD,,0063F00000S5zzHQAR,Draft Mutual Plan,2022-03-18,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUz8sQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6lUAD,,0063F00000S5zfzQAB,Engage Featured Speaker for Webinar,2022-03-21,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyuzQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6mUAD,,0063F00000S603zQAB,Executive Breakfast,2022-02-19,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzCSQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6nUAD,,0063F00000S60BbQAJ,Executive Luncheon,2022-02-02,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUzIOQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6oUAD,,0063F00000S5z51QAB,Finalize Contract,2022-03-19,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyTSQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6pUAD,,0063F00000S5z7QQAR,Finalize Contract and Discuss Terms,2022-02-12,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyVLQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6qUAD,,0063F00000S5zUwQAJ,Finalize List of Target Companies to Engage,2022-02-17,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUymrQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6rUAD,,0063F00000S5zjhQAB,Finalize RFP,2022-03-14,Completed,Normal,,0053F00000D3CCPQA3,,,0013F00000oUyxkQAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6sUAD,,0063F00000S5zYZQAZ,Finalize RFP Response,2022-03-15,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUypPQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6tUAD,,0063F00000S5zAnQAJ,First Call Contact,2022-03-01,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyXrQAK,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6uUAD,,0063F00000S5zBWQAZ,First pass on RFP,2022-02-23,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyYLQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6vUAD,,0063F00000S601OQAR,Follow Up To My Message,2022-02-23,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUzARQA0,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6wUAD,,0063F00000S5zPFQAZ,Follow Up with Customer,2022-02-19,Completed,Normal,,0053F00000D3CCOQA3,,,0013F00000oUyiPQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6xUAD,,0063F00000S5zf7QAB,Follow-up email,2022-02-03,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUyuRQAS,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
00T3F00000NRk6yUAD,,0063F00000S5zplQAB,Generate Order,2022-02-28,Completed,Normal,,0053F00000D3CCNQA3,,,0013F00000oUz20QAC,1,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:57.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,,,,,,,,,,,,,,,,,,,,Task
