Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,BillingAddress,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,ShippingAddress,Phone,Fax,Website,PhotoUrl,Industry,AnnualRevenue,NumberOfEmployees,Description,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,IsCustomerPortal,Jigsaw,JigsawCompanyId,AccountSource,SicDesc,Contract__c,Maintenance__c,Tenure__c,Insurance__c,Payment_Method__c,Points__c,Monthly_Charges__c,Gender__c,Age__c
0013F00000oUz5SQAS,,,Unsurface,Corporate,,916 Ashley Brooks,Copelandport,PA,,USA,,,,"{""city"":""Copelandport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""916 Ashley Brooks""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5SQAS,Insurance,7697000,145,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Partner,,,,,,,,,,
0013F00000oUz5TQAS,,,Honor Schools,Corporate,,3882 Rose Mountain,South Amyburgh,OK,,USA,,,,"{""city"":""South Amyburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OK"",""street"":""3882 Rose Mountain""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5TQAS,Energy,5427000,248,,0053F00000D3CCQQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-23,,,,,,Social Media,,,,,,,,,,
0013F00000oUz5UQAS,,,Focused Developments,Corporate,,3188 Miles Turnpike,Jonathanbury,NJ,,USA,,,,"{""city"":""Jonathanbury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""3188 Miles Turnpike""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5UQAS,Utilities,7170000,105,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-21,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUz5VQAS,,,Mw Foulard Company,Corporate,,29306 Sullivan Mission,New Noah,TX,,USA,,,,"{""city"":""New Noah"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""29306 Sullivan Mission""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5VQAS,Engineering,8429000,39,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-17,,,,,,Referral,,,,,,,,,,
0013F00000oUz5WQAS,,,Internet Exposure,Corporate,,5211 Kyle Mills,Deanborough,OK,,USA,,,,"{""city"":""Deanborough"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""OK"",""street"":""5211 Kyle Mills""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5WQAS,Agriculture,6361000,3,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-14,,,,,,Referral,,,,,,,,,,
0013F00000oUz5XQAS,,,I Dolls Corp,Corporate,,17532 Tamara Via,Tuckerside,ME,,USA,,,,"{""city"":""Tuckerside"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ME"",""street"":""17532 Tamara Via""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5XQAS,Telecommunications,3205000,163,,0053F00000D3CCQQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-08,,,,,,Referral,,,,,,,,,,
0013F00000oUz5YQAS,,,Pricewaterhouse Coopers Dallas/Branch,Corporate,,36217 Jennifer Valleys,Danielville,FL,,USA,,,,"{""city"":""Danielville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""FL"",""street"":""36217 Jennifer Valleys""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5YQAS,Insurance,6923000,167,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-02-26,,,,,,Data.com,,,,,,,,,,
0013F00000oUz5ZQAS,,,Nutratech,Corporate,,507 Darrell Mall,Port Ashley,NJ,,USA,,,,"{""city"":""Port Ashley"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""507 Darrell Mall""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5ZQAS,Insurance,6316000,46,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-02,,,,,,Community,,,,,,,,,,
0013F00000oUz5aQAC,,,Valassis Communications,Corporate,,892 Travis Villages,Port Tyrone,TX,,USA,,,,"{""city"":""Port Tyrone"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""892 Travis Villages""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5aQAC,Education,4619000,180,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-07,,,,,,Cold Call,,,,,,,,,,
0013F00000oUz5bQAC,,,Entrinsik,Corporate,,28288 Philip Dam,North William,PA,,USA,,,,"{""city"":""North William"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""28288 Philip Dam""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5bQAC,Engineering,9918000,123,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-10,,,,,,Partner,,,,,,,,,,
0013F00000oUz5cQAC,,,Sunbelt,Corporate,,22083 Emma Trail,Wrightstad,PA,,USA,,,,"{""city"":""Wrightstad"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""PA"",""street"":""22083 Emma Trail""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5cQAC,Banking,6268000,234,,0053F00000D3CCQQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-02-27,,,,,,Cold Call,,,,,,,,,,
0013F00000oUz5dQAC,,,Board of Education of City of Chicago,Corporate,,83007 Davis Mount,West Tylerview,KY,,USA,,,,"{""city"":""West Tylerview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""KY"",""street"":""83007 Davis Mount""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5dQAC,Manufacturing,7815000,76,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-02-12,,,,,,Website,,,,,,,,,,
0013F00000oUz5eQAC,,,Gondola Group,Corporate,,19775 James Ridges,Dunlapshire,ID,,USA,,,,"{""city"":""Dunlapshire"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ID"",""street"":""19775 James Ridges""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5eQAC,Construction,6501000,536,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-21,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUz5fQAC,,,Daktronics,Corporate,,20433 Jennifer Pass,Johnville,UT,,USA,,,,"{""city"":""Johnville"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""UT"",""street"":""20433 Jennifer Pass""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5fQAC,Healthcare & Life Sciences,6457000,317,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-15,,,,,,Partner,,,,,,,,,,
0013F00000oUz5gQAC,,,E2I,Corporate,,407 Butler Ranch,South Melissa,MI,,USA,,,,"{""city"":""South Melissa"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MI"",""street"":""407 Butler Ranch""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5gQAC,Technology,8965000,675,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-25,,,,,,Data.com,,,,,,,,,,
0013F00000oUz5hQAC,,,Dascom Inc,Corporate,,147 John Bypass,North Jacob,ND,,USA,,,,"{""city"":""North Jacob"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""147 John Bypass""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5hQAC,Entertainment,4044000,893,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Social Media,,,,,,,,,,
0013F00000oUz5iQAC,,,Webbi.com,Corporate,,2905 Kim Forge,West Allison,IL,,USA,,,,"{""city"":""West Allison"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IL"",""street"":""2905 Kim Forge""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5iQAC,Entertainment,4575000,344,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-01,,,,,,Cold Call,,,,,,,,,,
0013F00000oUz5jQAC,,,Axsys Technologies / Imaging Systems Division,Corporate,,09806 Green Lock,Donnaburgh,AK,,USA,,,,"{""city"":""Donnaburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""AK"",""street"":""09806 Green Lock""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5jQAC,Entertainment,7533000,875,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-23,,,,,,Partner,,,,,,,,,,
0013F00000oUz5kQAC,,,ProCaveo,Corporate,,858 Elizabeth Drive,Kristinabury,WI,,USA,,,,"{""city"":""Kristinabury"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""WI"",""street"":""858 Elizabeth Drive""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5kQAC,Construction,8481000,396,,0053F00000D3CCQQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-01,,,,,,Community,,,,,,,,,,
0013F00000oUz5lQAC,,,Shea Realty,Corporate,,251 Peter Village,New Thomasburgh,IL,,USA,,,,"{""city"":""New Thomasburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""IL"",""street"":""251 Peter Village""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5lQAC,Financial Services,9688000,858,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-21,,,,,,Data.com,,,,,,,,,,
0013F00000oUz5mQAC,,,Corporate Properties  Americas,Corporate,,0014 Johnny Walks,West Kayla,HI,,USA,,,,"{""city"":""West Kayla"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""0014 Johnny Walks""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5mQAC,Government,5006000,821,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-02-24,,,,,,Partner,,,,,,,,,,
0013F00000oUz5nQAC,,,Wells Fargo Portfolio Lending,Corporate,,411 Kaitlin Row,Watsonland,MT,,USA,,,,"{""city"":""Watsonland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""411 Kaitlin Row""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5nQAC,Energy,2965000,634,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-29,,,,,,Referral,,,,,,,,,,
0013F00000oUz5oQAC,,,Internap Corporation,Corporate,,871 Guzman Inlet,Ashleyshire,MT,,USA,,,,"{""city"":""Ashleyshire"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MT"",""street"":""871 Guzman Inlet""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5oQAC,Hospitality,6695000,277,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-01,,,,,,Website,,,,,,,,,,
0013F00000oUz5pQAC,,,Electronic Tele-Communications,Corporate,,9571 Jay Springs,Graymouth,ND,,USA,,,,"{""city"":""Graymouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""ND"",""street"":""9571 Jay Springs""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5pQAC,Consulting,9987000,541,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-22,,,,,,Referral,,,,,,,,,,
0013F00000oUz5qQAC,,,Zone Four,Corporate,,676 Jenny Road,Andersonland,NM,,USA,,,,"{""city"":""Andersonland"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NM"",""street"":""676 Jenny Road""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5qQAC,Food & Beverage,7145000,830,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-10,,,,,,Community,,,,,,,,,,
0013F00000oUz5rQAC,,,Jefferson-Pilot Communications Company,Corporate,,804 Amanda Trail,Jamesmouth,NV,,USA,,,,"{""city"":""Jamesmouth"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NV"",""street"":""804 Amanda Trail""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5rQAC,Communications,5453000,666,,0053F00000D3CCQQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUz5sQAC,,,Symmorphix Inc,Corporate,,58032 Gonzalez Estate,Mariaport,NE,,USA,,,,"{""city"":""Mariaport"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NE"",""street"":""58032 Gonzalez Estate""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5sQAC,Financial Services,8765000,344,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Data.com,,,,,,,,,,
0013F00000oUz5tQAC,,,Daewoo International America Corp.,Corporate,,54500 Jennifer Road,East Heather,MN,,USA,,,,"{""city"":""East Heather"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MN"",""street"":""54500 Jennifer Road""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5tQAC,Manufacturing,2672000,429,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Community,,,,,,,,,,
0013F00000oUz5uQAC,,,GroupWare Solutions,Corporate,,73880 Mcgee Motorway,Jeffreyfort,HI,,USA,,,,"{""city"":""Jeffreyfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""HI"",""street"":""73880 Mcgee Motorway""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5uQAC,Entertainment,9462000,915,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-11,,,,,,Website,,,,,,,,,,
0013F00000oUz5vQAC,,,Software Support Group,Corporate,,706 Romero Landing,New Nancychester,NV,,USA,,,,"{""city"":""New Nancychester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NV"",""street"":""706 Romero Landing""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5vQAC,Technology,9346000,625,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-19,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUz5wQAC,,,Advanced Legal Systems,Corporate,,282 Jones Loaf,Jamestown,MS,,USA,,,,"{""city"":""Jamestown"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MS"",""street"":""282 Jones Loaf""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5wQAC,Engineering,9424000,847,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Referral,,,,,,,,,,
0013F00000oUz5xQAC,,,EFI - Glenn Dev,Corporate,,8483 Baxter Roads,Gordonfurt,TX,,USA,,,,"{""city"":""Gordonfurt"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""8483 Baxter Roads""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5xQAC,Telecommunications,6573000,960,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-26,,,,,,Social Media,,,,,,,,,,
0013F00000oUz5yQAC,,,Asset Management Outsourcing,Corporate,,67258 Goodwin Via,Andreashire,NC,,USA,,,,"{""city"":""Andreashire"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NC"",""street"":""67258 Goodwin Via""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5yQAC,Other,5645000,799,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Data.com,,,,,,,,,,
0013F00000oUz5zQAC,,,"Petro Stopping Centers Holdings, L.P.",Corporate,,15285 Reginald Roads,South Robertton,TN,,USA,,,,"{""city"":""South Robertton"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TN"",""street"":""15285 Reginald Roads""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz5zQAC,Machinery,6870000,844,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-20,,,,,,Marketing Event,,,,,,,,,,
0013F00000oUz60QAC,,,Maximal Systems,Corporate,,5366 Natasha Centers,West Victoria,MD,,USA,,,,"{""city"":""West Victoria"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MD"",""street"":""5366 Natasha Centers""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz60QAC,Communications,4181000,530,,0053F00000D3CCQQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-14,,,,,,Data.com,,,,,,,,,,
0013F00000oUz61QAC,,,DoveBid,Corporate,,8971 Michael Summit,New Michelle,MD,,USA,,,,"{""city"":""New Michelle"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MD"",""street"":""8971 Michael Summit""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz61QAC,Consulting,9770000,710,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-06,,,,,,Website,,,,,,,,,,
0013F00000oUz62QAC,,,Emergency Medical Associates,Corporate,,285 Larry Court,Holmesburgh,MD,,USA,,,,"{""city"":""Holmesburgh"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MD"",""street"":""285 Larry Court""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz62QAC,Government,2954000,486,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-18,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUz63QAC,,,Easy Dental Systems,Corporate,,657 Margaret Spur,Alexanderview,MS,,USA,,,,"{""city"":""Alexanderview"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MS"",""street"":""657 Margaret Spur""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz63QAC,Machinery,5137000,314,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-02-25,,,,,,Cold Call,,,,,,,,,,
0013F00000oUz64QAC,,,RMS Consulting,Corporate,,05949 Tamara Viaduct,East Steve,NC,,USA,,,,"{""city"":""East Steve"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NC"",""street"":""05949 Tamara Viaduct""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz64QAC,Construction,8112000,662,,0053F00000D3CCPQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-19,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUz65QAC,,,DMR Consulting,Corporate,,285 Short Alley,East Benjaminchester,MD,,USA,,,,"{""city"":""East Benjaminchester"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""MD"",""street"":""285 Short Alley""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz65QAC,Energy,3371000,541,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-05,,,,,,Data.com,,,,,,,,,,
0013F00000oUz66QAC,,,Centegy,Corporate,,311 Potts Oval,South Monica,NJ,,USA,,,,"{""city"":""South Monica"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""NJ"",""street"":""311 Potts Oval""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz66QAC,Consulting,3253000,270,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-23,,,,,,Inbound Call,,,,,,,,,,
0013F00000oUz67QAC,,,Safewww,Corporate,,793 Barbara Spur,South Melinda,TX,,USA,,,,"{""city"":""South Melinda"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""TX"",""street"":""793 Barbara Spur""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz67QAC,Energy,8763000,920,,0053F00000D3CCNQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,2023-03-03,,,,,,Community,,,,,,,,,,
0013F00000oUz68QAC,,,Clearview Staffing Software,Corporate,,5037 Anthony Cliffs,Abigailfort,LA,,USA,,,,"{""city"":""Abigailfort"",""country"":""USA"",""geocodeAccuracy"":null,""latitude"":null,""longitude"":null,""postalCode"":null,""state"":""LA"",""street"":""5037 Anthony Cliffs""}",,,,,,,,,,,,,/services/images/photo/0013F00000oUz68QAC,Apparel,9389000,405,,0053F00000D3CCOQA3,2023-04-05T12:20:03.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,0053F00000D31WiQAJ,2023-04-06T22:17:09.000+0000,,,,,,,Social Media,,,,,,,,,,
