Id,WhoId,WhatId,WhoCount,WhatCount,Subject,ActivityDate,Status,Priority,IsHighPriority,OwnerId,Description,Type,IsDeleted,AccountId,IsClosed,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,IsArchived,CallDurationInSeconds,CallType,CallDisposition,CallObject,ReminderDateTime,IsReminderSet,RecurrenceActivityId,IsRecurrence,RecurrenceStartDateOnly,RecurrenceEndDateOnly,RecurrenceTimeZoneSidKey,RecurrenceType,RecurrenceInterval,RecurrenceDayOfWeekMask,RecurrenceDayOfMonth,RecurrenceInstance,RecurrenceMonthOfYear,RecurrenceRegeneratedType,TaskSubtype,DB_Days__c,external_id__c
00T8c00003S6EnKEAV,,0068c00000odYE9AAM,0,1,Demonstration to Project Team,2022-02-18,Completed,Normal,,0058c00000BTShQAAX,,Prep,,0018c00002FHRDpAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1848
00T8c00003S6EnLEAV,,0068c00000odY6rAAE,0,1,Design Social Command Center Requirements,2022-03-17,Completed,Normal,,0058c00000BTShSAAX,,Other,,0018c00002FHR8VAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1849
00T8c00003S6EnMEAV,,0068c00000odXkTAAU,0,1,Develop Account Plan,2022-02-20,Completed,Normal,,0058c00000BTShWAAX,,Call,,0018c00002FHQsCAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1850
00T8c00003S6EnNEAV,,0068c00000odXsTAAU,0,1,Develop Content for Webinar,2022-03-14,Completed,Normal,,0058c00000BTShZAAX,,Call,,0018c00002FHQyFAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1851
00T8c00003S6EnOEAV,,0068c00000odYUIAA2,0,1,Develop Keynote Presentation,2022-02-02,Completed,Normal,,0058c00000BTShbAAH,,Call,,0018c00002FHRQJAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1852
00T8c00003S6EnPEAV,,0068c00000odY3QAAU,0,1,Develop Outbound Call Script and Offers,2022-02-16,Completed,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHR64AAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1853
00T8c00003S6EnQEAV,,0068c00000odYIOAA2,0,1,Develop Presentation,2022-02-15,Completed,Normal,,0058c00000BTShfAAH,,Meeting,,0018c00002FHRH4AAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1854
00T8c00003S6EnREAV,,0068c00000odXKoAAM,0,1,Discovery Call,2022-03-20,Completed,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHQZ7AAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1855
00T8c00003S6EnSEAV,,0068c00000odYRLAA2,0,1,Discovery Call Notes,2022-02-09,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHRNyAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1856
00T8c00003S6EnTEAV,,0068c00000odYVkAAM,0,1,Discovery Notes,2022-03-11,Completed,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHRRaAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1857
00T8c00003S6EnUEAV,,0068c00000odXyNAAU,0,1,Discuss Account Plan,2022-02-16,Completed,Normal,,0058c00000BTShXAAX,,Prep,,0018c00002FHR2VAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1858
00T8c00003S6EnVEAV,,0068c00000odYF1AAM,0,1,Discuss Competitive Landscape,2022-03-01,Completed,Normal,,0058c00000BTShaAAH,,Prep,,0018c00002FHRESAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1859
00T8c00003S6EnWEAV,,0068c00000odXfLAAU,0,1,Discuss Next Steps,2022-03-05,Completed,Normal,,0058c00000BTSheAAH,,Other,,0018c00002FHQoAAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1860
00T8c00003S6EnXEAV,,0068c00000odXToAAM,0,1,Discuss Outcome of Meeting,2022-02-12,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQflAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1861
00T8c00003S6EnYEAV,,0068c00000odXHyAAM,0,1,Discuss Potential New Package,2022-02-18,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHQX4AAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1862
00T8c00003S6EnZEAV,,0068c00000odXubAAE,0,1,Discuss Requirements with CIO,2022-02-01,Completed,Normal,,0058c00000BTShXAAX,,Call,,0018c00002FHQzhAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1863
00T8c00003S6EnaEAF,,0068c00000odXYjAAM,0,1,Discuss Revised Quote,2022-03-10,Completed,Normal,,0058c00000BTShcAAH,,Prep,,0018c00002FHQjDAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1864
00T8c00003S6EnbEAF,,0068c00000odYJqAAM,0,1,Discuss Solution Fit,2022-03-19,Completed,Normal,,0058c00000BTShQAAX,,Other,,0018c00002FHRICAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1865
00T8c00003S6EncEAF,,0068c00000odYE9AAM,0,1,Draft Mutual Plan,2022-03-18,Completed,Normal,,0058c00000BTShQAAX,,Call,,0018c00002FHRDpAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1866
00T8c00003S6EndEAF,,0068c00000odXuwAAE,0,1,Engage Featured Speaker for Webinar,2022-03-21,Completed,Normal,,0058c00000BTShVAAX,,Call,,0018c00002FHQzwAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1867
00T8c00003S6EneEAF,,0068c00000odYIrAAM,0,1,Executive Breakfast,2022-02-19,Completed,Normal,,0058c00000BTShUAAX,,Call,,0018c00002FHRHPAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1868
00T8c00003S6EnfEAF,,0068c00000odYQVAA2,0,1,Executive Luncheon,2022-02-02,Completed,Normal,,0058c00000BTShcAAH,,Meeting,,0018c00002FHRNGAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1869
00T8c00003S6EngEAF,,0068c00000odXK0AAM,0,1,Finalize Contract,2022-03-19,Completed,Normal,,0058c00000BTShRAAX,,Meeting,,0018c00002FHQYUAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1870
00T8c00003S6EnhEAF,,0068c00000odXMPAA2,0,1,Finalize Contract and Discuss Terms,2022-02-12,Completed,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHQaNAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1871
00T8c00003S6EniEAF,,0068c00000odXjxAAE,0,1,Finalize List of Target Companies to Engage,2022-02-17,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHQroAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1872
00T8c00003S6EnjEAF,,0068c00000odXyeAAE,0,1,Finalize RFP,2022-03-14,Completed,Normal,,0058c00000BTShVAAX,,Meeting,,0018c00002FHR2hAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1873
00T8c00003S6EnkEAF,,0068c00000odXnWAAU,0,1,Finalize RFP Response,2022-03-15,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHQuQAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1874
00T8c00003S6EnlEAF,,0068c00000odXPpAAM,0,1,First Call Contact,2022-03-01,Completed,Normal,,0058c00000BTShPAAX,,Meeting,,0018c00002FHQctAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1875
00T8c00003S6EnmEAF,,0068c00000odXQYAA2,0,1,First pass on RFP,2022-02-23,Completed,Normal,,0058c00000BTShPAAX,,Prep,,0018c00002FHQdNAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1876
00T8c00003S6EnnEAF,,0068c00000odYGGAA2,0,1,Follow Up To My Message,2022-02-23,Completed,Normal,,0058c00000BTSheAAH,,Prep,,0018c00002FHRFOAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1877
00T8c00003S6EnoEAF,,0068c00000odXeEAAU,0,1,Follow Up with Customer,2022-02-19,Completed,Normal,,0058c00000BTShRAAX,,Other,,0018c00002FHQnNAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1878
00T8c00003S6EnpEAF,,0068c00000odXu4AAE,0,1,Follow-up email,2022-02-03,Completed,Normal,,0058c00000BTShdAAH,,Call,,0018c00002FHQzOAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1879
00T8c00003S6EnqEAF,,0068c00000odY4iAAE,0,1,Generate Order,2022-02-28,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHR6xAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1880
00T8c00003S6EnrEAF,,0068c00000odXRxAAM,0,1,Generate Quote,2022-02-05,Completed,Normal,,0058c00000BTShUAAX,,Prep,,0018c00002FHQeOAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1881
00T8c00003S6EnsEAF,,0068c00000odXSzAAM,0,1,Generate Quote with T&C's,2022-03-11,Completed,Normal,,0058c00000BTShfAAH,,Other,,0018c00002FHQf8AAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1882
00T8c00003S6EntEAF,,0068c00000odXlUAAU,0,1,Identify Competitors,2022-03-14,Completed,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHQsxAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1883
00T8c00003S6EnuEAF,,0068c00000odYAtAAM,0,1,Identify Referrrals,2022-03-08,Completed,Normal,,0058c00000BTShbAAH,,Call,,0018c00002FHRBJAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1884
00T8c00003S6EnvEAF,,0068c00000odY9IAAU,0,1,Initial Call,2022-02-01,Completed,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHRAIAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1885
00T8c00003S6EnwEAF,,0068c00000odYNNAA2,0,1,Internal: Review Pricing Structure,2022-02-21,Completed,Normal,,0058c00000BTShfAAH,,Meeting,,0018c00002FHRKrAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1886
00T8c00003S6EnxEAF,,0068c00000odYLoAAM,0,1,Introductory Call,2022-03-09,Completed,Normal,,0058c00000BTShTAAX,,Call,,0018c00002FHRJbAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1887
00T8c00003S6EnyEAF,,0068c00000odYRSAA2,0,1,Introductory Call with Director of Finance,2022-03-05,Completed,Normal,,0058c00000BTShaAAH,,Call,,0018c00002FHRO3AAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1888
00T8c00003S6EnzEAF,,0068c00000odXrFAAU,0,1,Kickoff Meeting with Stakeholders,2022-03-02,Completed,Normal,,0058c00000BTShdAAH,,Meeting,,0018c00002FHQxJAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1889
00T8c00003S6Eo0EAF,,0068c00000odYTZAA2,0,1,Lead Qualification Call,2022-03-03,Completed,Normal,,0058c00000BTShfAAH,,Call,,0018c00002FHRPkAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1890
00T8c00003S6Eo1EAF,,0068c00000odXG0AAM,0,1,Lead Source Details,2022-02-22,Completed,Normal,,0058c00000BTShRAAX,,Meeting,,0018c00002FHQVbAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1891
00T8c00003S6Eo2EAF,,0068c00000odYLBAA2,0,1,Left Voicemail,2022-03-07,Completed,Normal,,0058c00000BTSheAAH,,Prep,,0018c00002FHRJAAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1892
00T8c00003S6Eo3EAF,,0068c00000odXxUAAU,0,1,Left Voicemail: Update,2022-02-16,Completed,Normal,,0058c00000BTShdAAH,,Prep,,0018c00002FHR1qAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1893
00T8c00003S6Eo4EAF,,0068c00000odXU3AAM,0,1,Lunch,2022-02-19,Completed,Normal,,0058c00000BTSheAAH,,Other,,0018c00002FHQfvAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1894
00T8c00003S6Eo5EAF,,0068c00000odYJ9AAM,0,1,Lunch and Learn,2022-02-19,Completed,Normal,,0058c00000BTShcAAH,,Call,,0018c00002FHRHeAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1895
00T8c00003S6Eo6EAF,,0068c00000odXvqAAE,0,1,Lunch Briefing,2022-02-08,Completed,Normal,,0058c00000BTShVAAX,,Call,,0018c00002FHR0eAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1896
00T8c00003S6Eo7EAF,,0068c00000odY9bAAE,0,1,Lunch Meeting,2022-03-01,Completed,Normal,,0058c00000BTShYAAX,,Call,,0018c00002FHRAVAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1897
00T8c00003S6Eo8EAF,,0068c00000odYL9AAM,0,1,Manager 1:1 Meeting,2022-03-05,Completed,Normal,,0058c00000BTShQAAX,,Prep,,0018c00002FHRJ8AAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1898
00T8c00003S6Eo9EAF,,0068c00000odXHxAAM,0,1,Mid-Year Review,2022-02-05,Completed,Normal,,0058c00000BTShPAAX,,Other,,0018c00002FHQX3AAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1899
00T8c00003S6EoAEAV,,0068c00000odXS5AAM,0,1,Negotiate Contracts,2022-02-11,Completed,Normal,,0058c00000BTSheAAH,,Call,,0018c00002FHQeUAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1900
00T8c00003S6EoBEAV,,0068c00000odYOQAA2,0,1,Notes from Customer Discussion,2022-02-07,Completed,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHRLhAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1901
00T8c00003S6EoCEAV,,0068c00000odXLGAA2,0,1,Notes From Discussion,2022-03-15,Completed,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHQZPAA5,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1902
00T8c00003S6EoDEAV,,0068c00000odYOeAAM,0,1,Notes From Discussion with VP of Finance,2022-02-23,Completed,Normal,,0058c00000BTShaAAH,,Meeting,,0018c00002FHRLsAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1903
00T8c00003S6EoEEAV,,0068c00000odY8MAAU,0,1,Onsite Industry Research,2022-03-18,Completed,Normal,,0058c00000BTShbAAH,,Meeting,,0018c00002FHR9YAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1904
00T8c00003S6EoFEAV,,0068c00000odXtXAAU,0,1,Onsite Meeting with Executive Team,2022-03-11,Completed,Normal,,0058c00000BTShVAAX,,Call,,0018c00002FHQyzAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1905
00T8c00003S6EoGEAV,,0068c00000odXxlAAE,0,1,Onsite Presentation and Discussion,2022-03-16,Completed,Normal,,0058c00000BTShYAAX,,Call,,0018c00002FHR23AAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1906
00T8c00003S6EoHEAV,,0068c00000odYSYAA2,0,1,Onsite Presentation to Board of Directors,2022-03-13,Completed,Normal,,0058c00000BTShVAAX,,Meeting,,0018c00002FHROrAAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1907
00T8c00003S6EoIEAV,,0068c00000odXMPAA2,0,1,Onsite Presentation to Executive Team,2022-03-03,Completed,Normal,,0058c00000BTShPAAX,,Call,,0018c00002FHQaNAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1908
00T8c00003S6EoJEAV,,0068c00000odXs0AAE,0,1,Onsite Presentation to Marketing Team,2022-03-10,Completed,Normal,,0058c00000BTShUAAX,,Meeting,,0018c00002FHQxsAAH,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1909
00T8c00003S6EoKEAV,,0068c00000odY0wAAE,0,1,Onsite Presentation to Sales Team,2022-03-10,Completed,Normal,,0058c00000BTShaAAH,,Prep,,0018c00002FHR4KAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1910
00T8c00003S6EoLEAV,,0068c00000odYAVAA2,0,1,Pipeline Generation Call Campaign,2022-02-25,Completed,Normal,,0058c00000BTShYAAX,,Prep,,0018c00002FHRB1AAP,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1911
00T8c00003S6EoMEAV,,0068c00000odXd8AAE,0,1,Plan Account Strategy,2022-03-05,Completed,Normal,,0058c00000BTShSAAX,,Other,,0018c00002FHQmWAAX,1,2022-03-30T02:50:32.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:50:33.000+0000,,,,,,,,,,,,,,,,,,,,Task,0,W_Task.1912
