Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ProductId,EntitlementId,SourceId,BusinessHoursId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,IsVisibleInSelfService,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,HasCommentsUnreadByOwner,HasSelfServiceComments,OwnerId,IsClosedOnCreate,IsSelfServiceClosed,SlaStartDate,SlaExitDate,IsStopped,StopStartDate,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,MilestoneStatus
5003F0000091LXMQA2,,00001081,,0013F00000oUyShQAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Product manual is missing,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXNQA2,,00001082,,0013F00000oUylAQAS,,,,,01m3F000000IpppQAC,,,,,,Installation,Closed,,,1,Change of Address,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXOQA2,,00001083,,0013F00000oUzLrQAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,How do I get started with your service?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXPQA2,,00001084,,0013F00000oUzMUQA0,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,"Product damaged, mishandled during shipping.",Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXQQA2,,00001085,,0013F00000oUzCcQAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Working,,,1,How do I upgrade?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXRQA2,,00001086,,0013F00000oUzEeQAK,,,,,01m3F000000IpppQAC,,,,,,General,New,,,1,How can I request a new feature?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXSQA2,,00001087,,0013F00000oUz1CQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,Was our last payment correct?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXTQA2,,00001088,,0013F00000oUyf3QAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Items missing from shipment.,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXUQA2,,00001089,,0013F00000oUymxQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,how is your data secured?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXVQA2,,00001090,,0013F00000oUyuUQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Email issues,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXWQA2,,00001091,,0013F00000oUz75QAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Issues upgrading to latest version,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXXQA2,,00001092,,0013F00000oUyllQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,Customer would like to upgrade,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXYQA2,,00001093,,0013F00000oUyv8QAC,,,,,01m3F000000IpppQAC,,,,,,Installation,Closed,,,1,Inquiry about Global Fund,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXZQA2,,00001094,,0013F00000oUzIKQA0,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,I have a product suggestion.,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXaQAM,,00001095,,0013F00000oUzLaQAK,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Question about taxes on my order.,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXbQAM,,00001096,,0013F00000oUylSQAS,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,What does your service contract cover?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXcQAM,,00001097,,0013F00000oUzMdQAK,,,,,01m3F000000IpppQAC,,,,,,Wire Transfer,Closed,,,1,Wire Transfer - $45K*,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXdQAM,,00001098,,0013F00000oUyoTQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,Customer called to make a payment,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXeQAM,,00001099,,0013F00000oUyceQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Need additional product information,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXfQAM,,00001100,,0013F00000oUya9QAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Question about my last billing statement,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXgQAM,,00001101,,0013F00000oUz7YQAS,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Assembly instruction help,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXhQAM,,00001102,,0013F00000oUyueQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,How do I obtain your annual report?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXiQAM,,00001103,,0013F00000oUyTQQA0,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,How do I change my password?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXjQAM,,00001104,,0013F00000oUzMBQA0,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Where do I submit a product suggestion?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXkQAM,,00001105,,0013F00000oUz3FQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,I have a question about my bill,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXlQAM,,00001106,,0013F00000oUyjWQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Monitor rebooting overnight,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXmQAM,,00001107,,0013F00000oUzLZQA0,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Configuration is broken,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXnQAM,,00001108,,0013F00000oUz8TQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Researching,,,1,Issue with remote control,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXoQAM,,00001109,,0013F00000oUz1xQAC,,,,,01m3F000000IpppQAC,,,,,,Wire Transfer,Closed,,,1,Wire Transfer - $20K,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXpQAM,,00001110,,0013F00000oUzLsQAK,,,,,01m3F000000IpppQAC,,,,,,Billing Issue,Escalated,,,1,Where do I send my check?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-03-24T22:07:50.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXqQAM,,00001111,,0013F00000oUzDsQAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,New,,,1,How do I extend my product warranty?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXrQAM,,00001112,,0013F00000oUz03QAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Escalated,,,1,Email troubleshooting,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXsQAM,,00001113,,0013F00000oUyjpQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,I have a question about my contract.,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXtQAM,,00001114,,0013F00000oUyWcQAK,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Initiating return process.,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXuQAM,,00001115,,0013F00000oUzDfQAK,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,I have a product suggestion.,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXvQAM,,00001116,,0013F00000oUzInQAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Expediting my order?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXwQAM,,00001117,,0013F00000oUycbQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Customer lost product manual and needs replacement,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXxQAM,,00001118,,0013F00000oUygXQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,Can't get into my account,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXyQAM,,00001119,,0013F00000oUz6dQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Closed,,,1,Product setup issues,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LXzQAM,,00001120,,0013F00000oUyawQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Working,,,1,Can I use your app on my phone?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY0QAM,,00001121,,0013F00000oUyaMQAS,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,New,,,1,securing data,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY1QAM,,00001122,,0013F00000oUyclQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,How do I set up auto-renewal?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY2QAM,,00001123,,0013F00000oUytaQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Escalated,,,1,Can you help me get set up?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY3QAM,,00001124,,0013F00000oUywbQAC,,,,,01m3F000000IpppQAC,,,,,,,New,,,1,Power Adaptor not charging,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY4QAM,,00001125,,0013F00000oUzIMQA0,,,,,01m3F000000IpppQAC,,,,,,General,Waiting on Customer,,,1,Do you have a loyalty program?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY5QAM,,00001126,,0013F00000oUytNQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,Question about my invoice,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY7QAM,,00001128,,0013F00000oUyfRQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,I have a question about my order.,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY8QAM,,00001129,,0013F00000oUyswQAC,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,Where can I purchase your products?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY9QAM,,00001130,,0013F00000oUyk3QAC,,,,,01m3F000000IpppQAC,,,,,,General,Waiting on Customer,,,1,What's included in your service contract?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYAQA2,,00001131,,0013F00000oUyubQAC,,,,,01m3F000000IpppQAC,,,,,,General,Working,,,1,Product is shutting down intermittently,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYBQA2,,00001132,,0013F00000oUz1JQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,Working,,,1,Billing statement reprint,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYCQA2,,00001133,,0013F00000oUz7nQAC,,,,,01m3F000000IpppQAC,,,,,,Product Support,Waiting on Customer,,,1,What’s the product warranty policy?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYDQA2,,00001134,,0013F00000oUyRmQAK,,,,,01m3F000000IpppQAC,,,,,,,New,,,1,TWEET FROM: MarkKingston,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYEQA2,,00001135,,0013F00000oUyYXQA0,,,,,01m3F000000IpppQAC,,,,,,Account Support,Closed,,,1,Can you expedite my order?,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYFQA2,,00001136,,0013F00000oUyzaQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Closed,,,1,Turbine is spinning but no energy is being produced,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYGQA2,,00001137,,0013F00000oUygbQAC,,,,,01m3F000000IpppQAC,,,,,,General,Closed,,,1,Facebook Message from: Lauren Boyle,Medium,,1,2022-04-05T12:49:15.000+0000,,,,0053F00000D31WiQAJ,1,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LY6QAM,,00001127,,0013F00000oUywIQAS,,,,,01m3F000000IpppQAC,,,,,,Account Support,New,,,1,Billing statement incorrect,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYHQA2,,00001138,,0013F00000oUzHwQAK,,,,,01m3F000000IpppQAC,,,,,,Product Support,Working,,,1,How do I diagnose this product issue?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYIQA2,,00001139,,0013F00000oUyTeQAK,,,,,01m3F000000IpppQAC,,,,,,Account Support,Waiting on Customer,,,1,How do I set up auto-payment?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYJQA2,,00001140,,0013F00000oUyocQAC,,,,,01m3F000000IpppQAC,,,,,,Technical Issue,Escalated,,,1,Can't understand instructions,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
5003F0000091LYKQA2,,00001141,,0013F00000oUzABQA0,,,,,01m3F000000IpppQAC,,,,,,General,New,,,1,How do I use your mobile app?,Medium,,,,,,,0053F00000D31WiQAJ,,,2022-02-04T17:12:20.000+0000,,,,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,0053F00000D31WiQAJ,2022-04-05T12:49:15.000+0000,,,,,,,
