Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,IsSplit,Pricebook2Id,OwnerId,Territory2Id,IsExcludedFromTerritory2Filter,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,SyncedQuoteId,HasOpenActivity,HasOverdueTask
0068c00000odY6CAAU,,0018c00002FHR81AAH,Flo Stor Engineering Inc 162,,Closed Lost,25000,0,1/17/22,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShYAAX,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/11/22,1,2022,2022 1,1,,,,,,
0068c00000odY7kAAE,,0018c00002FHR9AAAX,Briggs Equipment 151,,Closed Lost,112000,0,5/18/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,2/13/22,2,2021,2021 2,1,,,,,,
0068c00000odY9TAAU,,0018c00002FHRARAA5,Honor Schools 69,,Closed Lost,134000,0,12/20/21,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,2/24/22,4,2021,2021 4,1,,,,,,
0068c00000odYATAA2,,0018c00002FHRB0AAP,Emergency Medical Associates 129,,Closed Lost,17000,0,5/30/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/18/22,2,2021,2021 2,1,,,,,,
0068c00000odYAjAAM,,0018c00002FHRBCAA5,CallisonRTKL 163,,Discovery,70000,0,5/30/22,New Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/16/22,2,2022,2022 2,1,,,,,,
0068c00000odYBdAAM,,0018c00002FHRBqAAP,THE DACHINGER COMPANY 153,,Closed Lost,10000,0,1/3/22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/20/22,1,2022,2022 1,1,,,,,1,
0068c00000odYCnAAM,,0018c00002FHRCnAAP,Far Voice 229,,Closed Lost,155000,0,10/28/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/9/22,4,2021,2021 4,1,,,,,,
0068c00000odYDpAAM,,0018c00002FHRDYAA5,Pitney Bowes Distribution Ctr 142,,Closed Lost,150000,0,2/13/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/16/22,1,2021,2021 1,1,,,,,,
0068c00000odYDxAAM,,0018c00002FHRDeAAP,malik 31,,Closed Lost,60000,0,8/18/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/12/22,3,2021,2021 3,1,,,,,,
0068c00000odYEEAA2,,0018c00002FHRDtAAP,Bfs Business Printing 123,,Closed Lost,250000,0,2/5/21,New Business / Add-on,,Other,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/9/22,1,2021,2021 1,1,,,,,,
0068c00000odYEqAAM,,0018c00002FHREKAA5,U-tron Technologies 194,,Closed Lost,100000,0,2/3/22,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,2/24/22,1,2022,2022 1,1,,,,,,
0068c00000odYFZAA2,,0018c00002FHRErAAP,Software Brokers of America 122,,Closed Lost,4000,0,10/14/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/14/22,4,2021,2021 4,1,,,,,,
0068c00000odYG4AAM,,0018c00002FHRFEAA5,ICU Medical 58,,Closed Won,1000,100,2/25/21,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/19/22,1,2021,2021 1,1,,,,,,
0068c00000odYGBAA2,,0018c00002FHRFKAA5,Advanced Institutional Management Softwa 177,,Closed Lost,85000,0,2/23/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,1/30/22,1,2021,2021 1,1,,,,,,
0068c00000odYGwAAM,,0018c00002FHRFvAAP,DSSI 57,,Closed Lost,30000,0,11/16/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,1/30/22,4,2021,2021 4,1,,,,,,
0068c00000odYH4AAM,,0018c00002FHRG3AAP,Sharinga Networks Inc 157,,Closed Lost,0,0,9/2/21,New Business,,Telesales,1,,Omitted,Omitted,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/3/22,3,2021,2021 3,1,,,,,,
0068c00000odYHkAAM,,0018c00002FHRGZAA5,Eclipsys Corporation 145,,Closed Lost,77507,0,3/13/22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/14/22,1,2022,2022 1,1,,,,,,
0068c00000odYIUAA2,,0018c00002FHRH8AAP,BondRewards 109,,Closed Lost,10000,0,5/5/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,2/9/22,2,2021,2021 2,1,,,,,,
0068c00000odYJIAA2,,0018c00002FHRHkAAP,Davinci Software Inc 115,,Negotiation,15000,0,5/23/22,New Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,2/4/22,2,2022,2022 2,1,,,,,,
0068c00000odYJWAA2,,0018c00002FHRHvAAP,American Century Services 99,,Closed Lost,18000,0,2/5/22,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,2/8/22,1,2022,2022 1,1,,,,,,
0068c00000odYJaAAM,,0018c00002FHRHzAAP,Cisco Systems Branches 168,,Closed Lost,50000,0,8/13/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/3/22,3,2021,2021 3,1,,,,,,
0068c00000odYJjAAM,,0018c00002FHRI6AAP,Wabtec Corporation 77,,Closed Won,145081,100,7/17/21,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,2/7/22,3,2021,2021 3,1,,,,,,
0068c00000odYJmAAM,,0018c00002FHRI8AAP,VMware - Primary 145,,Closed Won,3964,100,3/30/21,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:41.000+0000,3/13/22,1,2021,2021 1,1,,,,,,
0068c00000odXGaAAM,,0018c00002FHQVzAAP,Cymatix 54,,Closed Lost,10000,0,1/20/22,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/20/22,1,2022,2022 1,1,,,,,,
0068c00000odXOAAA2,,0018c00002FHQbjAAH,Tyler-Lawrence Inc 186,,Closed Lost,10000,0,1/13/22,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/8/22,1,2022,2022 1,1,,,,,,
0068c00000odXSIAA2,,0018c00002FHQedAAH,Execu Train 204,,Closed Lost,100000,0,2/27/21,New Business,,Telesales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/19/22,1,2021,2021 1,1,,,,,,
0068c00000odXSwAAM,,0018c00002FHQf5AAH,Cyberfocus Computers 2,,Closed Lost,111276,0,5/15/21,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/11/22,2,2021,2021 2,1,,,,,,
0068c00000odXUuAAM,,0018c00002FHQgUAAX,Provada - Now Gateway Insurance 244,,Closed Won,10000,100,6/16/21,Add-On Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/9/22,2,2021,2021 2,1,,,,,,
0068c00000odXUwAAM,,0018c00002FHQgWAAX,CTB - McGraw-Hill Global Education Holdings 25,,Closed Lost,5000,0,1/21/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/4/22,1,2021,2021 1,1,,,,,1,
0068c00000odXV0AAM,,0018c00002FHQgaAAH,Gladstone Commercial Corporation 69,,Closed Lost,10000,0,3/5/21,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:24.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,1/30/22,1,2021,2021 1,1,,,,,,
0068c00000odXa0AAE,,0018c00002FHQk9AAH,Marketing Systems Group 6,,Closed Lost,300000,0,9/4/21,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/10/22,3,2021,2021 3,1,,,,,,
0068c00000odXbiAAE,,0018c00002FHQlSAAX,Sun Edison 117,,Closed Won,1240,100,8/11/21,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/13/22,3,2021,2021 3,1,,,,,,
0068c00000odXdbAAE,,0018c00002FHQmsAAH,Towers Perrin Forester & Crosby 128,,Closed Lost,30000,0,1/23/22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:00:49.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:49.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/19/22,1,2022,2022 1,1,,,,,,
0068c00000odXiuAAE,,0018c00002FHQqsAAH,Evans Communications 85,,Closed Lost,20000,0,3/13/21,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:00:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/9/22,1,2021,2021 1,1,,,,,,
0068c00000odXlSAAU,,0018c00002FHQsvAAH,Pentek 15,,Closed Won,13792,100,12/31/21,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/20/22,4,2021,2021 4,1,,,,,,
0068c00000odXrjAAE,,0018c00002FHQxhAAH,Barr Systems 55,,Closed Lost,350000,0,3/9/21,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/4/22,1,2021,2021 1,1,,,,,,
0068c00000odXvQAAU,,0018c00002FHR0LAAX,Global Information Solutions 72,,Closed Lost,120001,0,4/22/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/10/22,2,2021,2021 2,1,,,,,,
0068c00000odXxQAAU,,0018c00002FHR1nAAH,Hidden Hollow Crafts 21,,Closed Lost,500000,0,1/20/22,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/15/22,1,2022,2022 1,1,,,,,,
0068c00000odXxbAAE,,0018c00002FHR1vAAH,eQuest.com 202,,Closed Lost,15000,0,11/22/21,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/5/22,4,2021,2021 4,1,,,,,1,
0068c00000odY2eAAE,,0018c00002FHR5UAAX,ORBIS Corporation 240,,Closed Won,110000,100,10/10/21,Add-On Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/15/22,4,2021,2021 4,1,,,,,,
0068c00000odY9fAAE,,0018c00002FHRAXAA5,Nutratech 242,,Closed Won,88485,100,3/4/21,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/2/22,1,2021,2021 1,1,,,,,,
0068c00000odYAxAAM,,0018c00002FHRBMAA5,Documentum - Western Region 85,,Closed Won,7000,100,8/14/21,Add-On Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/17/22,3,2021,2021 3,1,,,,,1,
0068c00000odYB5AAM,,0018c00002FHRBRAA5,Black  s Sporting Directories 191,,Negotiation,12030,0,5/2/22,Existing Business,,Fields Sales,,,Forecast,Commit,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/11/22,2,2022,2022 2,1,,,,,,
0068c00000odYDMAA2,,0018c00002FHRDCAA5,Momentum Technical Consulting 251,,Closed Lost,250000,0,11/16/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/5/22,4,2021,2021 4,1,,,,,,
0068c00000odYEgAAM,,0018c00002FHREDAA5,"Agribank, FCB 17",,Closed Lost,20,0,8/7/21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,3/17/22,3,2021,2021 3,1,,,,,,
0068c00000odYEpAAM,,0018c00002FHREKAA5,U-tron Technologies 184,,Negotiation,20000,0,6/1/22,Add-On Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/18/22,2,2022,2022 2,1,,,,,,
0068c00000odYHPAA2,,0018c00002FHRGLAA5,Campbell & George Co. 73,,Proposal/Quote,28000,0,6/7/22,Existing Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:43.000+0000,2/23/22,2,2022,2022 2,1,,,,,1,
0068c00000odXG9AAM,,0018c00002FHQVjAAP,Disney Institute 184,,Closed Won,7250,100,1/6/22,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShSAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/21/22,1,2022,2022 1,1,,,,,,
0068c00000odXGjAAM,,0018c00002FHQW5AAP,Rofin-Sinar Technologies 187,,Closed Lost,7361,0,11/17/21,Add-On Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,1/30/22,4,2021,2021 4,1,,,,,,
0068c00000odXGyAAM,,0018c00002FHQWGAA5,Crane Aerospace Division / Hydro  Aire 88,,Closed Lost,500000,0,1/8/22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShcAAH,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,3/15/22,1,2022,2022 1,1,,,,,,
0068c00000odXHAAA2,,0018c00002FHQWRAA5,Hablador 52,,Closed Won,8187,100,4/21/22,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShbAAH,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/24/22,2,2022,2022 2,1,,,,,,
0068c00000odXK5AAM,,0018c00002FHQYYAA5,S&P Financial Communications 38,,Closed Won,4500,100,1/19/22,Existing Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShfAAH,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,3/16/22,1,2022,2022 1,1,,,,,,
0068c00000odXKGAA2,,0018c00002FHQYiAAP,GSD&M Idea City 251,,Closed Lost,350000,0,2/17/21,New Business,,Other,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,3/12/22,1,2021,2021 1,1,,,,,,
0068c00000odXKJAA2,,0018c00002FHQYlAAP,Operative Media 46,,Closed Won,300000,100,1/6/22,New Business,,Other,1,1,Closed,Closed,,,1,,0058c00000BTShcAAH,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,3/13/22,1,2022,2022 1,1,,,,,,
0068c00000odXKqAAM,,0018c00002FHQZ9AAP,Transend Medical 116,,Closed Won,1550,100,10/31/21,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShSAAX,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/17/22,4,2021,2021 4,1,,,,,,
0068c00000odXLMAA2,,0018c00002FHQZUAA5,Feith Systems and Software 25,,Closed Lost,104651,0,8/29/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShcAAH,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/28/22,3,2021,2021 3,1,,,,,,
0068c00000odXLWAA2,,0018c00002FHQZbAAP,Busch Gardens 163,,Closed Won,2119,100,1/28/22,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShSAAX,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/26/22,1,2022,2022 1,1,,,,,,
0068c00000odXNOAA2,,0018c00002FHQbAAAX,Supervalu Operations Inc 245,,Closed Lost,50000,0,11/29/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:04.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/24/22,4,2021,2021 4,1,,,,,,
0068c00000odXRxAAM,,0018c00002FHQeOAAX,Atlas World Group 171,,Closed Lost,310,0,5/12/21,Existing Business,,Other,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:14.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,3/3/22,2,2021,2021 2,1,,,,,,
0068c00000odXW9AAM,,0018c00002FHQhOAAX,Kirkwood Gifts & Paper 117,,Closed Lost,155014,0,5/30/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/28/22,2,2021,2021 2,1,,,,,1,
0068c00000odXWtAAM,,0018c00002FHQhuAAH,eCom eCom.com 191,,Closed Lost,108500,0,2/4/21,New Business,,Telecoverage,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/18/22,1,2021,2021 1,1,,,,,1,
0068c00000odXXEAA2,,0018c00002FHQi8AAH,Music Semiconductors 98,,Closed Lost,465044,0,8/15/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/10/22,3,2021,2021 3,1,,,,,,
0068c00000odXXWAA2,,0018c00002FHQiJAAX,Golden Pacific Systems Inc 47,,Closed Won,32000,100,1/20/21,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:33.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/24/22,1,2021,2021 1,1,,,,,,
0068c00000odXazAAE,,0018c00002FHQkwAAH,Trilliant 155,,Closed Lost,27607,0,2/26/21,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/22/22,1,2021,2021 1,1,,,,,,
0068c00000odXbOAAU,,0018c00002FHQlFAAX,Winnov 54,,Qualification,2072,10,6/10/22,New Business,,Fields Sales,,,Forecast,Commit,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:00:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:44.000+0000,2/17/22,2,2022,2022 2,1,,,,,,
